OBJECTID,CJRTRACTBLOCK,CNT_CJRTRACTBLOCK,SHAPE_Length,SHAPE_Area
2699,9505 4003,2,316.819305,4957.427095
2700,9505 2008,1,896.058635,32787.094559
2701,1702 2022,1,509.796569,12965.306951
2702,9505 2007,1,525.954478,12050.729623
2703,9505 2000,2,544.977596,15359.517633
2704,9505 2004,1,453.112642,11264.141847
2705,1902 2000,1,1757.883726,53811.99182
2706,1702 2018,1,2462.056387,137247.565908
2707,9505 2003,1,811.6724,29005.122503
2708,1702 2016,1,543.884604,17151.413138
2709,1702 2000,1,623.074851,22398.413252
2711,2600 2012,1,697.804538,23451.709171
2712,9509 1002,1,668.292024,23202.514125
2713,2102 2009,1,774.437716,30018.34728
2714,9508 3006,1,576.061018,16913.678968
2715,9508 4008,1,486.001669,11894.280314
2716,9508 3005,1,774.0695,34700.591966
2717,9508 3004,1,567.054599,16265.45363
2718,9508 3003,1,702.346366,25270.739641
2719,2102 2007,1,655.693843,24162.288465
2720,9508 2007,1,573.661131,17879.970097
2721,9508 4002,1,694.982628,25341.168209
2722,9508 4010,1,620.572872,23156.337255
2723,2102 2006,1,362.660166,5787.976556
2724,9508 3001,2,705.490058,27534.055427
2725,2102 2005,1,390.317597,8964.393384
2726,9505 6020,1,458.58482,11975.32833
2727,9508 2008,1,451.265672,12638.542601
2728,9508 4006,1,1002.529349,28955.549406
2729,2001 7013,1,1150.95833,55331.005497
2730,9508 2000,1,380.996542,8553.563163
2731,9508 2005,1,1662.863046,72125.465496
2733,9505 6015,1,83.000638,328.310666
2734,9507 1008,1,476.272352,11650.848895
2735,9507 1011,1,649.375601,6748.440573
2736,9507 1000,1,759.423789,21946.462231
2737,9505 6014,1,538.35577,18065.820376
2738,9505 2020,1,281.559289,3802.836641
2741,1702 2017,1,645.140286,22113.418327
2743,9509 8003,2,2236.624188,198310.358046
2744,9501 1000,1,2067.047265,209365.650579
2745,9508 4007,1,2727.41834,204321.758787
3507,9301 5018,1,429.67423,11475.132533
3520,9301 5001,1,503.304656,15591.250191
3524,9504 6014,1,594.175881,20867.506048
3538,9504 6001,1,535.231107,12374.200209
3573,9102 2005,1,482.528577,11735.363292
3578,9302 8007,1,557.294027,15530.063976
3579,9302 8005,1,552.671045,16990.750391
3583,9302 8000,1,648.336015,24029.357076
3585,9302 8001,1,622.264239,24100.734639
3591,9302 7005,1,552.530794,17325.342613
3592,9302 7006,1,634.27293,23925.239989
3595,9302 7003,1,433.737777,11862.226303
3596,9302 7002,1,558.01367,19078.610768
3597,9302 7001,1,642.55642,23911.801334
3600,9301 5024,1,441.641576,12141.905648
3601,9301 5023,1,530.546574,17096.892501
3602,9301 5022,1,621.964483,22101.456745
3604,9301 5020,1,517.133404,16282.271282
3605,9301 5021,1,622.535783,22163.316795
3607,9301 5017,1,507.090491,15757.421389
3608,9301 5016,1,622.714273,22071.321951
3612,9301 5014,1,500.940277,15485.851893
3613,9301 5015,1,622.041305,22161.475105
3619,9301 5010,1,405.334175,10186.587693
3620,9301 5009,1,501.506125,15404.134167
3623,9301 5005,1,363.864297,7254.542931
3624,9301 5007,1,622.593709,22140.802735
3626,9301 5002,1,290.841003,4271.577249
3628,9504 6018,1,759.76142,36325.151175
3629,9504 6019,1,285.817258,4193.52528
3630,9504 6017,1,651.30585,24421.673478
3635,9504 6015,1,626.567086,22855.087117
3636,9504 6016,1,494.104883,14397.552705
3638,9504 6013,1,432.801965,9684.869403
3639,9504 6012,1,150.226029,1068.716055
3642,9504 6010,1,305.091432,4321.908829
3643,9504 6008,1,1147.277635,70230.836124
3644,9504 6009,1,538.205044,12393.640444
3645,9504 6011,1,710.298537,24274.989915
3648,9504 6000,1,527.894523,16262.85718
3651,9504 7014,1,535.36987,12399.360138
3653,9504 7011,1,405.922677,9974.871942
3654,9504 7012,1,536.213697,12356.646544
3659,9504 7006,1,404.343002,9887.715118
3660,9504 7005,1,533.519333,12377.663785
3663,9504 7007,1,431.350917,8833.516241
3672,9504 7008,1,750.859594,34167.157764
3677,9102 2007,1,587.571909,17134.746334
3678,9302 8004,1,759.614275,30850.719513
3681,9302 8006,1,626.354387,22078.557449
3683,9301 5019,1,446.685301,12527.505301
3685,9301 5013,1,406.308217,10227.496767
3687,9301 5008,1,622.337974,22073.989322
3688,9301 5006,1,501.854524,15534.807302
3690,9301 5000,1,622.182394,21939.303657
3691,9504 6022,1,124.856681,386.603937
3692,9504 6020,1,206.263609,1229.508098
3694,9504 7013,1,535.050882,12370.842623
3706,8410 1006,1,438.097528,11230.773336
3718,8100 2000,1,491.511699,14966.983919
3720,8001 3004,1,603.762092,22508.936357
3721,8100 2001,1,461.372889,12972.972826
3741,8001 2012,1,480.305533,12129.113229
3747,8001 2013,1,486.4799,12661.572968
3750,8100 1006,1,519.355726,16508.733244
3752,8100 1005,1,489.38923,14278.727284
3766,8100 1003,1,473.288238,13894.037192
3771,8100 1002,1,131.424169,692.228784
3777,8100 1001,1,313.063324,5190.713005
3786,8402 4009,1,368.415732,7892.954949
3798,8402 4008,1,291.700648,3027.245382
3799,8100 1000,1,452.360959,12016.849377
3800,8001 2003,1,608.87932,22767.272839
3817,8001 1004,1,447.89764,7655.671826
3826,8402 4007,1,570.114387,19382.137822
3828,8402 3005,1,616.977907,21787.072645
3833,8402 4006,1,543.656573,16977.618913
3842,8402 3004,1,479.096199,11972.862421
3852,8402 4000,1,510.002667,16011.630364
3853,8402 4001,1,481.324698,13922.81517
3854,8402 3003,1,479.641732,12114.615718
3870,8410 1015,1,459.26333,10391.971199
3877,8410 1013,1,471.170633,13814.044155
3878,8410 1014,1,459.655286,10403.01362
3879,8410 1016,1,442.530892,12055.432249
3882,8410 1017,1,441.798906,12002.000047
3901,8410 1010,1,456.669598,12708.992809
3902,8410 1011,1,457.9194,12793.200476
3903,8410 1012,1,484.502396,14657.311436
3920,8410 1003,1,554.221078,18558.716276
3921,8410 1004,1,126.041884,804.778245
3957,8803 6003,2,2825.300649,479777.52739
3973,8803 6005,4,955.820587,48792.358514
3992,8803 5004,8,1369.692431,73308.928309
3020,4902 1000,1,474.09372,13158.183283
3040,4901 2010,1,428.464935,11805.757186
3086,4901 2000,1,411.164252,10016.939832
3093,4901 1006,1,290.292976,4623.565715
3116,4901 1000,1,507.234423,14676.725742
3201,2400 5007,1,494.127831,14072.266078
3204,2400 2015,1,537.488521,17799.697286
3216,3400 2005,1,434.967958,12117.90172
3231,3500 2006,1,883.490751,31884.293924
3250,3400 2006,1,752.693433,27730.73537
3265,3200 4008,1,564.47704,12497.069443
3285,3200 3005,1,496.412684,12382.652644
3296,3200 3001,1,969.914186,52740.906123
3300,3200 2003,1,868.205062,31746.260701
3303,3200 1002,1,664.389834,18467.600093
3309,3200 1001,1,669.47422,18750.897897
3458,3200 1000,5,556.822643,14862.41867
3459,2400 5008,1,533.309706,12548.962985
3460,2301 3010,1,273.926932,2724.561305
3461,2400 2016,1,565.171902,19730.639801
3462,2400 2019,1,204.117063,2329.750085
3463,2301 4004,1,245.22843,3390.133463
3464,2301 4005,1,483.551284,14996.166428
3465,2301 1004,1,536.488243,17717.79952
3466,2301 1005,1,460.888313,12994.328085
3467,2301 1000,1,653.935196,22617.0371
3468,8702 1002,1,330.879322,4393.421881
3469,8702 1001,1,360.150836,7712.990258
3470,9203 6004,1,426.965043,10211.858563
3471,9204 4003,1,549.487468,17442.035971
3472,9204 4004,1,926.258751,39204.77005
3473,9203 5002,1,2266.375081,134925.022271
3474,3400 2012,1,442.157106,12178.76982
3475,3301 3001,1,454.589509,12859.54021
3476,3301 3002,1,476.291441,14184.791566
3477,3301 1003,1,774.109931,31673.080795
3478,3400 2010,1,691.981158,25911.286117
3479,3400 2011,1,761.507038,29956.067825
3480,9203 6001,1,374.616735,7577.760869
3481,3301 1002,1,776.90474,32060.480237
3482,3301 3000,1,660.183907,20221.432362
3483,3400 2009,1,695.696039,26459.165488
3484,9203 4004,1,492.244602,15094.262162
3485,3301 1001,1,775.555163,31913.743131
3486,3400 2007,1,731.174732,27043.924772
3487,3400 2008,1,778.853067,35598.731297
3488,9201 3010,1,474.901873,9277.162625
3489,3301 1000,1,1451.63201,122153.375868
3490,3400 2004,1,1600.230158,103823.712302
3491,3400 2003,2,550.854619,13044.847603
3492,3400 2001,2,2223.136943,230041.195717
3493,3400 2002,1,181.307923,1191.928797
3494,3400 2000,4,3528.934589,196432.735166
3495,2302 1023,2,539.091822,11165.371881
3496,3200 4007,2,775.432262,13704.935722
3497,3200 4006,4,330.739479,5767.75778
3498,2302 1022,2,428.739916,13580.510909
3499,3200 4005,1,77.922574,188.540783
3500,3200 4004,2,366.903385,2579.663202
3501,2302 1018,3,1236.443387,87523.714184
3502,3200 4002,1,838.262248,29330.30715
3503,9201 3014,1,431.24987,11559.314035
3504,3200 4003,1,409.901689,10789.095788
3505,2302 1017,1,296.488245,2914.735271
3506,3200 4001,1,848.346234,32860.267363
3508,3200 4000,1,486.394069,14590.253586
3509,2302 1015,1,620.537346,15804.61673
3510,2302 1016,4,1491.437343,128937.056518
3511,3200 3004,1,807.400991,27486.068487
3512,3200 3003,1,490.027612,14701.73644
3513,3200 3002,1,403.551581,8719.600632
3514,3200 3000,1,436.606935,10441.1842
3515,2302 1014,1,244.069255,3059.873953
3516,3200 2005,1,462.303275,13007.594971
3517,3200 1003,1,511.244768,14039.007805
3518,3200 2004,1,446.391994,11454.228437
3519,2302 1013,4,795.023157,40177.928605
3521,3200 2001,1,418.920506,11069.129443
3522,3200 2000,1,522.901098,16444.801161
3523,3200 1004,1,483.692111,12360.278363
3525,2302 1010,3,2024.553155,224815.550225
3526,2400 5000,1,657.246904,24954.511122
3527,2302 1009,2,1781.160378,126978.243879
3528,2301 3009,1,575.785944,20422.860606
3529,2301 3008,1,180.254486,1836.331097
3530,2301 2007,1,90.689583,471.009976
3531,2301 3007,1,165.364197,991.960876
3532,2400 4004,1,96.480993,468.245894
3533,2400 4006,1,682.186927,25041.625587
3534,2301 3005,1,580.389487,20829.126925
3535,2301 3006,1,137.447604,611.93579
3536,2301 2006,1,467.3157,13148.55931
3537,2301 2005,1,79.482269,318.918122
3539,2400 4002,1,295.403945,2897.098594
3540,2400 4001,1,617.549912,22189.921868
3541,2301 3004,1,511.279353,15643.287063
3542,2301 3003,1,345.78522,5751.077834
3543,2301 2002,1,387.473765,8914.229366
3544,2301 2003,1,386.496853,8858.375386
3545,2301 2004,1,358.900986,6151.523548
3546,2400 3007,1,454.683301,11605.100823
3547,2400 4000,1,484.890625,13384.283378
3548,2301 3001,1,406.337591,9360.262625
3549,2301 3000,1,450.303925,11985.620712
3550,2302 1008,1,1053.643349,39554.321731
3551,2301 2001,1,536.520676,17710.90628
3552,2301 2000,1,537.561967,16222.111751
3553,2301 3002,1,204.298857,2339.203366
3554,2400 3000,1,246.436291,3392.176
3555,2302 1006,1,179.381946,1290.25693
3556,2400 3001,1,542.918756,18577.412193
3557,2301 4007,1,504.478373,16101.535624
3558,2301 1008,1,536.818427,17797.114285
3559,2301 1006,1,513.818591,16385.615125
3560,2301 1007,1,450.03724,11752.969187
3561,2301 4006,1,384.805129,11771.19687
3562,2400 2017,1,511.642574,15579.223654
3563,2400 2018,1,406.476377,9376.52838
3564,2301 4003,1,485.930936,13457.959328
3565,2301 4002,1,393.568526,7971.324605
3566,2301 1003,1,537.414897,17813.343076
3567,9203 6003,1,370.686552,7589.492433
3568,8702 1000,1,1034.944776,33610.636415
3569,9203 6000,1,490.471317,15040.909269
3570,9203 6002,1,1322.439146,88254.463338
3571,9203 4006,1,491.740321,15106.120224
3572,9203 4005,1,337.893078,5697.438275
3574,9203 4002,1,269.6871,2158.472952
3575,9203 4001,1,377.423759,7630.92039
3576,9203 4000,1,491.552968,15080.826379
3577,9204 4008,1,237.930277,2272.698272
3580,9204 4005,1,488.4928,15087.886366
3581,9204 4000,1,288.498472,2811.828593
3582,9204 2000,1,1904.002864,186627.953767
3584,9302 8003,2,1184.659828,46304.271435
3586,9204 4001,1,585.028497,20311.397226
3587,9302 8002,1,489.005097,16083.337206
3588,9204 4002,1,363.566512,4571.563792
3589,9203 5000,2,1931.917155,208155.741407
3590,9201 3011,1,598.197211,20131.968094
3593,9203 5001,2,721.420039,23590.514659
3594,9201 3012,1,618.353981,21471.368003
3598,9201 3009,1,296.782105,6191.59333
3599,9201 3013,1,431.74927,11676.56736
3603,2302 1021,1,232.051563,3624.056248
3606,9201 3006,1,430.534871,11609.716156
3609,9201 3008,3,1917.159503,187001.734178
3610,2302 1019,3,1883.042866,176036.2944
3611,9201 3005,1,427.980719,11437.689942
3614,9201 3003,1,427.236564,11409.98588
3615,9201 3004,1,1609.860382,52736.846204
3616,9301 5011,1,316.268527,5520.60454
3617,9201 3007,4,2149.126665,231133.453995
3618,9201 3002,2,689.40487,25709.325189
3621,9201 3001,2,427.527119,7312.962353
3622,9301 5004,2,392.566404,8726.701454
3625,9201 3000,1,623.128497,18371.918483
3627,9504 6021,2,434.154009,7632.18875
3631,2302 1002,1,550.020589,5016.735015
3632,2302 1001,2,412.757794,4732.293642
3633,2302 1011,2,1007.417892,50967.856863
3634,2302 1000,8,2169.177119,241370.571922
3637,2302 1003,1,329.125574,2719.355176
3640,9504 6007,1,450.690092,11870.245953
3641,9504 6006,1,424.256215,10645.763442
3646,9504 6003,1,475.813207,12944.813484
3647,9504 6002,1,532.084447,15309.678259
3649,9504 6004,1,460.401456,11873.210876
3650,9501 2001,5,3080.792522,475994.845922
3652,9501 3008,1,393.031807,8805.835244
3655,9501 3007,1,404.973226,9448.168662
3656,9501 2002,4,2081.394182,215846.373184
3657,9501 3006,1,412.883337,10000.036173
3658,9501 4006,1,507.120965,14596.352605
3661,9501 3000,1,1185.790699,78847.528201
3662,2302 1004,1,1984.669301,120607.882215
3664,9501 3005,1,412.662356,9345.307018
3665,9501 4005,1,386.598296,9150.95432
3666,9501 3001,1,378.807433,8508.704463
3667,9501 3002,1,446.379482,11087.01575
3668,9501 3004,1,619.691529,17590.850074
3669,2302 1005,1,1006.059593,49558.619399
3670,9501 4004,1,363.48981,7715.974467
3671,9501 3003,1,456.519692,11628.913315
3673,9501 4003,2,881.929633,19906.651213
3674,9504 7001,7,3045.59172,364862.2987
3675,9501 4001,1,1159.770257,76214.823453
3676,9203 4003,1,374.262511,7625.907196
3679,9204 4006,1,564.257192,18951.503029
3680,9204 4007,1,258.225856,2798.457667
3682,9302 7004,1,737.843494,21865.760819
3684,9301 5012,1,987.580445,15351.952135
3686,2302 1020,7,2245.367051,143757.54988
3689,9501 2003,1,181.201375,1574.861861
3693,2302 1012,5,3739.131652,310645.264989
3695,2302 1007,1,1983.792678,210388.613929
3696,9301 5003,2,446.976509,10343.026495
3697,9501 2000,1,1772.974717,29341.16377
3698,9504 6005,3,1888.193619,124828.674028
3699,9504 7002,1,1449.898804,17508.097777
3700,8500 3013,1,457.133667,12715.384321
3701,8600 1015,1,821.577992,37194.879982
3702,4700 3009,1,745.265299,32086.407647
3703,8600 1013,2,389.66215,7219.779068
3704,8600 1014,1,565.839084,19998.063739
3705,4700 2003,1,812.038536,35487.661541
3707,4700 3004,2,449.815844,11541.863057
3708,4600 2007,1,541.660432,17549.169693
3709,4600 1005,2,581.737598,12896.15427
3710,4600 2006,2,461.711197,12359.394404
3711,4802 1001,1,654.767845,20966.302208
3712,4802 2003,1,521.614576,14859.804878
3713,4802 2002,1,704.373455,30986.46549
3714,4802 1002,1,502.506479,13799.342035
3715,5800 1061,1,165.457045,1664.961717
3716,5800 1060,1,410.508374,9111.605622
3717,8200 2004,1,435.215352,10301.083584
3719,8100 2002,1,461.475419,12894.74383
3722,5900 2015,2,526.090646,16843.920668
3723,8301 2009,1,344.365603,7236.04466
3724,8302 1013,1,412.692331,7042.397624
3725,8302 1015,1,477.278119,13995.228398
3726,6202 1004,1,519.798283,16681.715899
3727,5900 2016,2,489.672551,15819.729273
3728,8301 2010,1,343.067371,7320.587316
3729,8302 1014,1,600.899079,19399.832087
3730,8200 2005,1,508.652372,16772.131414
3731,8100 2003,1,476.933327,14048.368152
3732,6202 1011,1,359.283521,5913.062295
3733,8301 2011,2,424.795665,7057.930684
3734,6202 1003,1,675.672507,27667.314438
3735,5800 1058,1,502.367311,12558.917504
3736,5800 1059,1,224.956674,2153.250908
3737,8302 1011,1,107.948015,300.99652
3738,6202 1009,1,124.135244,651.664859
3739,8200 2006,1,240.393275,2083.912643
3740,8302 1010,1,311.159752,4643.565473
3742,8302 1012,1,533.981958,14542.300291
3743,8100 1004,1,421.319595,10352.197123
3744,6202 1005,1,450.275915,11730.103786
3745,6202 1001,1,613.277124,20284.111555
3746,8302 1009,1,429.465783,10809.17618
3748,8301 2008,1,479.913648,13647.045418
3749,6202 1002,2,431.029141,7838.228199
3751,8302 1008,1,541.738048,14504.614701
3753,8301 2007,1,422.904349,9384.344223
3754,8301 2006,1,353.354316,4261.512524
3755,8301 2005,1,549.273292,18762.288728
3756,5900 1011,1,472.642386,12531.192664
3757,8301 2004,1,516.117331,16852.527124
3758,5900 1012,1,557.802713,19315.584877
3759,5900 1010,1,650.423984,26696.154579
3760,5900 2013,5,454.578346,7464.105248
3761,5900 2012,3,449.50865,11862.273733
3762,5800 1044,1,464.725825,12505.38556
3763,5900 2011,1,477.101534,13324.093245
3764,5800 1045,1,645.037249,25928.425236
3765,5900 2020,1,778.911159,35192.903332
3767,8402 4012,1,325.174304,5203.80531
3768,8600 1031,1,179.891859,1639.453343
3769,6202 1006,2,590.75241,19880.699812
3770,8600 1032,1,162.633123,1215.380247
3772,6202 1007,1,486.699477,11050.747026
3773,8600 1033,1,136.37047,706.691009
3774,8600 1029,1,209.772952,2521.185258
3775,8600 1030,1,142.45295,983.193685
3776,8302 1007,1,529.20321,13218.977292
3778,8600 1028,2,431.530503,10038.364539
3779,8600 1027,1,190.713217,1639.397405
3780,8302 1006,1,479.213337,14126.796203
3781,8402 4011,1,475.710322,14036.465872
3782,8301 2000,1,454.572248,12475.494304
3783,8402 4010,2,467.810621,12686.948935
3784,8301 2001,1,453.915791,12414.454175
3785,8301 2002,1,523.787464,17131.567171
3787,8302 1005,1,530.795908,13454.102049
3788,8301 2003,1,525.57945,17221.323292
3789,5900 1008,1,639.886278,24593.891971
3790,5900 1006,1,528.653503,17458.088698
3791,5900 1007,1,363.34473,6004.558589
3792,6202 1000,2,634.503552,19667.400399
3793,5900 1009,1,355.10132,5759.49956
3794,5800 1043,1,437.794329,11333.276827
3795,5900 2009,1,745.082107,31723.860906
3796,5900 2010,1,442.454107,11677.712614
3797,5800 1039,1,612.115925,23421.022152
3801,6202 1008,1,443.247785,10572.796137
3802,5900 1002,1,135.465852,858.023548
3803,4600 3008,1,238.258686,1864.254483
3804,8803 6008,1,590.809575,19981.873391
3805,8600 1005,1,625.939373,14944.301892
3806,8701 4011,1,989.400507,45072.202855
3807,4600 2003,1,688.06087,21476.788048
3808,4600 3009,1,266.249731,3763.868247
3809,4600 3006,1,498.886249,14003.368464
3810,4801 3000,1,744.689792,33703.833482
3811,4600 1000,1,677.815143,21031.446116
3812,4801 3001,1,497.751499,13904.440569
3813,4801 3002,1,505.582205,14566.042523
3814,4801 3003,2,500.962574,14153.5818
3815,5900 1000,1,293.673863,3929.82652
3816,8302 1004,1,572.680654,17454.171598
3818,5800 1041,1,385.054396,9132.620166
3819,5900 1001,1,509.445552,15548.976954
3820,5900 2007,1,390.34119,9459.966466
3821,5900 2008,1,694.729801,26306.510738
3822,5800 1040,1,575.714371,19087.079245
3823,5900 1003,1,518.82231,14348.829815
3824,5900 1005,1,278.392812,2921.69866
3825,8402 4005,1,542.705633,16866.212395
3827,8402 4004,1,452.157665,8989.83057
3829,8402 4003,1,456.349056,9282.293555
3830,8302 1002,1,568.409298,17114.492306
3831,8302 1003,1,558.917225,18283.535767
3832,8301 1007,1,534.508343,16117.56619
3834,8301 1006,1,534.808534,16170.394941
3835,8301 1005,1,604.232629,22230.492535
3836,8301 1004,1,605.003198,22342.55604
3837,8600 1026,2,691.536838,26400.189791
3838,4700 2007,1,695.687636,23127.834807
3839,5800 1042,1,340.717044,7259.56263
3840,5900 1004,1,401.834893,9409.308953
3841,5900 2000,6,918.628531,13294.59928
3843,8600 1025,1,495.627035,12534.473336
3844,5900 2005,1,802.823754,38836.983376
3845,5900 2006,1,509.422264,13584.364134
3846,5900 2001,7,977.668895,37883.789812
3847,5800 1019,1,331.514702,6847.649704
3848,5800 1020,1,678.740288,28816.869997
3849,5900 2002,2,233.431162,2118.677835
3850,4700 3018,3,537.824617,8017.241775
3851,4700 3022,2,294.201664,4793.796949
3855,8402 4002,1,689.229099,28864.495429
3856,4700 3019,1,261.596053,3323.152457
3857,8301 1001,1,472.007538,13259.087923
3858,8301 1002,1,540.727914,18247.110801
3859,8301 1000,1,471.488747,13249.725536
3860,8302 1001,1,682.635763,28384.508672
3861,8302 1000,1,497.054585,15046.590645
3862,8301 1003,1,547.127981,18294.42351
3863,8600 1021,1,1378.684798,117124.385654
3864,8600 1024,1,535.520173,13973.445653
3865,4700 2006,1,814.57226,38277.996699
3866,4700 3017,1,440.229024,10371.688996
3867,4700 3020,3,112.272534,316.062638
3868,4700 3023,2,194.075285,1825.916804
3869,4700 3021,2,163.047524,1316.132644
3871,5800 1018,1,404.161884,9965.755646
3872,5900 2003,1,649.805832,21536.780842
3873,5800 1017,1,582.065245,20385.787231
3874,5900 2004,1,164.084433,934.301679
3875,8600 1023,1,699.775041,27156.760263
3876,4700 2005,1,785.569779,33169.212112
3880,8500 3020,1,433.577103,11471.373207
3881,8500 3019,1,433.250943,11477.967368
3883,4700 3026,1,122.589235,529.50224
3884,4700 3015,1,416.900904,10214.56715
3885,8410 1018,1,458.266369,13024.452059
3886,4700 3025,2,647.615011,17840.878839
3887,8500 3022,1,514.10218,16479.77531
3888,8500 3021,1,502.724661,15810.544621
3889,8500 2006,1,644.021582,24586.182953
3890,8500 2005,1,458.548729,13046.58584
3891,4700 3024,1,427.1669,11087.38561
3892,4700 3016,1,351.790005,5904.066614
3893,5800 1000,1,274.931704,4075.55172
3894,8500 3023,1,382.695447,7790.552462
3895,4700 3013,1,200.187712,1581.496596
3896,5800 1001,1,564.651521,18171.002007
3897,8600 1022,1,589.782557,10059.741669
3898,8500 2002,1,658.794481,26009.015029
3899,8500 2003,1,472.226839,13755.280112
3900,8410 1019,1,472.472714,13773.56046
3904,8500 3018,1,448.481184,12190.396767
3905,8500 3017,1,449.024457,12215.124642
3906,8500 3016,1,517.415908,16734.148364
3907,8500 3015,1,412.774606,9765.154235
3908,8600 1020,1,661.272546,17791.930396
3909,8600 1019,1,641.147281,13963.586591
3910,8600 1018,1,734.79478,17022.917145
3911,8600 1017,1,795.880403,36131.970174
3912,4700 2004,1,804.751395,35903.957553
3913,4700 3014,1,507.325936,15591.556176
3914,4700 3012,1,628.82646,11550.04818
3915,4700 3011,2,663.860031,21772.427176
3916,4700 3010,1,438.031641,11461.803224
3917,4700 3008,1,743.162831,31735.047357
3918,4700 3007,1,424.266447,11074.180293
3919,4700 3006,1,525.348714,13716.673791
3922,8600 1008,1,768.867005,24412.924442
3923,8803 6013,1,399.264884,9790.271692
3924,8500 3004,1,291.0905,3592.782843
3925,8803 6012,1,387.927761,9235.660703
3926,8600 1007,3,713.598571,20085.616477
3927,4600 1004,1,828.542505,39840.403998
3928,8600 1006,1,716.107165,20341.481409
3929,4802 2001,1,645.527264,25869.889263
3930,4802 2000,1,464.159334,12430.111947
